contact_id,campaign_id,customer_id,contact_date,contact_channel,opened_flag,clicked_flag,converted_flag,estimated_revenue,test_group
6223,4,1516,2025-01-02,Email,False,False,False,0.0,Targeted
6224,4,2959,2025-01-24,Mobile Push,False,False,False,0.0,Control
6225,4,2967,2025-02-17,SMS,True,False,False,0.0,Targeted
6226,4,2806,2025-02-10,Email,True,False,False,0.0,Targeted
6227,4,4732,2025-03-11,Email,True,False,False,0.0,Targeted
6228,4,2182,2025-03-31,SMS,True,False,False,0.0,Control
6229,4,570,2025-02-12,Email,True,True,True,50.0,Targeted
6230,4,2948,2025-02-14,SMS,False,False,False,0.0,Targeted
6231,4,2235,2025-03-18,Email,False,False,False,0.0,Targeted
6232,4,1631,2025-03-23,Advisor Call,True,False,False,0.0,Targeted
6233,4,640,2025-03-19,SMS,True,True,True,25.0,Control
6234,4,6431,2025-02-22,Email,False,False,False,0.0,Targeted
6235,4,5234,2025-02-09,Email,True,False,False,0.0,Targeted
6236,4,1608,2025-01-13,Email,True,False,False,0.0,Control
6237,4,1059,2025-03-28,SMS,True,False,False,0.0,Targeted
6238,4,5157,2025-02-01,Mobile Push,False,False,False,0.0,Control
6239,4,1555,2025-03-05,SMS,True,False,False,0.0,Targeted
6240,4,6522,2025-01-17,Email,True,False,False,0.0,Targeted
6241,4,6660,2025-02-20,SMS,True,False,False,0.0,Targeted
6242,4,6276,2025-03-23,Mobile Push,False,False,False,0.0,Targeted
6243,4,1858,2025-01-23,Advisor Call,False,False,False,0.0,Targeted
6244,4,4296,2025-03-24,Email,False,False,False,0.0,Targeted
6245,4,726,2025-01-10,Email,True,False,False,0.0,Targeted
6246,4,1065,2025-02-14,Mobile Push,True,False,False,0.0,Targeted
6247,4,4215,2025-02-14,Direct Mail,False,False,False,0.0,Control
6248,4,38,2025-02-14,Email,False,False,False,0.0,Targeted
6249,4,1385,2025-01-27,Email,False,False,False,0.0,Targeted
6250,4,6481,2025-03-15,Mobile Push,True,True,False,0.0,Targeted
6251,4,3590,2025-01-18,Email,False,False,False,0.0,Targeted
6252,4,1993,2025-02-17,Email,False,False,False,0.0,Targeted
6253,4,1185,2025-02-08,Mobile Push,False,False,False,0.0,Targeted
6254,4,6699,2025-02-04,Direct Mail,True,False,False,0.0,Targeted
6255,4,375,2025-03-10,Email,False,False,False,0.0,Targeted
6256,4,3293,2025-01-08,Email,True,False,False,0.0,Control
6257,4,230,2025-02-28,Email,True,False,False,0.0,Targeted
6258,4,5855,2025-01-24,Advisor Call,True,False,False,0.0,Targeted
6259,4,2802,2025-02-01,Advisor Call,True,True,True,25.0,Targeted
6260,4,5165,2025-01-13,Mobile Push,True,False,False,0.0,Control
6261,4,4704,2025-01-15,SMS,False,False,False,0.0,Targeted
6262,4,2738,2025-01-11,Email,False,False,False,0.0,Targeted
6263,4,4670,2025-02-12,Email,True,False,False,0.0,Targeted
6264,4,6835,2025-01-02,Email,True,False,False,0.0,Control
6265,4,2330,2025-02-28,Email,False,False,False,0.0,Targeted
6266,4,8,2025-03-06,Email,True,False,False,0.0,Targeted
6267,4,545,2025-02-07,Direct Mail,False,False,False,0.0,Targeted
6268,4,4745,2025-01-08,Email,True,False,False,0.0,Targeted
6269,4,3775,2025-02-06,Email,True,False,False,0.0,Targeted
6270,4,1905,2025-01-07,Direct Mail,False,False,False,0.0,Control
6271,4,3888,2025-01-16,Direct Mail,False,False,False,0.0,Targeted
6272,4,5661,2025-03-14,Email,False,False,False,0.0,Targeted
6273,4,4873,2025-03-18,Direct Mail,False,False,False,0.0,Targeted
6274,4,927,2025-03-19,Advisor Call,True,False,False,0.0,Targeted
6275,4,4595,2025-01-29,Advisor Call,True,False,False,0.0,Targeted
6276,4,2372,2025-01-12,Email,False,False,False,0.0,Targeted
6277,4,227,2025-03-12,Advisor Call,True,True,False,0.0,Control
6278,4,2698,2025-01-15,Email,False,False,False,0.0,Targeted
6279,4,6307,2025-01-05,Direct Mail,False,False,False,0.0,Targeted
6280,4,1014,2025-01-09,Email,True,True,False,0.0,Targeted
6281,4,3125,2025-02-09,Mobile Push,False,False,False,0.0,Targeted
6282,4,5115,2025-02-15,Email,False,False,False,0.0,Targeted
6283,4,5861,2025-02-20,Mobile Push,False,False,False,0.0,Targeted
6284,4,4630,2025-01-20,Advisor Call,True,False,False,0.0,Targeted
6285,4,6987,2025-01-06,SMS,True,True,False,0.0,Targeted
6286,4,3619,2025-03-31,Advisor Call,True,True,False,0.0,Targeted
6287,4,4483,2025-01-04,Direct Mail,False,False,False,0.0,Targeted
6288,4,5024,2025-03-04,Direct Mail,True,False,False,0.0,Targeted
6289,4,6694,2025-03-11,Advisor Call,True,False,False,0.0,Targeted
6290,4,5658,2025-01-05,SMS,True,False,False,0.0,Targeted
6291,4,1519,2025-01-19,Mobile Push,False,False,False,0.0,Targeted
6292,4,4456,2025-01-06,Email,False,False,False,0.0,Control
6293,4,1109,2025-01-02,Email,True,False,False,0.0,Targeted
6294,4,3203,2025-02-03,SMS,False,False,False,0.0,Targeted
6295,4,4404,2025-03-11,Email,True,False,False,0.0,Targeted
6296,4,5145,2025-03-02,SMS,True,False,False,0.0,Targeted
6297,4,1294,2025-03-31,Email,False,False,False,0.0,Targeted
6298,4,6884,2025-01-10,Direct Mail,False,False,False,0.0,Targeted
6299,4,4167,2025-02-19,Email,False,False,False,0.0,Targeted
6300,4,716,2025-01-02,Mobile Push,False,False,False,0.0,Targeted
6301,4,1191,2025-03-12,Direct Mail,False,False,False,0.0,Targeted
6302,4,333,2025-02-14,Advisor Call,False,False,False,0.0,Targeted
6303,4,6054,2025-01-22,SMS,False,False,False,0.0,Targeted
6304,4,6733,2025-03-27,Mobile Push,False,False,False,0.0,Targeted
6305,4,1900,2025-03-14,Email,False,False,False,0.0,Targeted
6306,4,3530,2025-03-03,Email,False,False,False,0.0,Targeted
6307,4,5167,2025-03-21,Mobile Push,False,False,False,0.0,Targeted
6308,4,2598,2025-02-16,Mobile Push,True,False,False,0.0,Targeted
6309,4,2361,2025-01-28,Email,True,True,False,0.0,Control
6310,4,2308,2025-02-25,Email,False,False,False,0.0,Targeted
6311,4,2939,2025-03-08,Advisor Call,True,False,False,0.0,Targeted
6312,4,6532,2025-02-16,Advisor Call,False,False,False,0.0,Targeted
6313,4,5949,2025-02-17,SMS,True,False,False,0.0,Targeted
6314,4,1876,2025-02-21,Email,False,False,False,0.0,Targeted
6315,4,6703,2025-01-27,Direct Mail,False,False,False,0.0,Targeted
6316,4,6062,2025-01-31,Email,True,False,False,0.0,Targeted
6317,4,5939,2025-02-13,Advisor Call,True,False,False,0.0,Targeted
6318,4,5219,2025-03-16,Email,False,False,False,0.0,Targeted
6319,4,6485,2025-03-06,Mobile Push,True,True,False,0.0,Targeted
6320,4,3953,2025-03-04,Advisor Call,False,False,False,0.0,Targeted
6321,4,2454,2025-01-17,Email,True,False,False,0.0,Targeted
6322,4,4723,2025-01-09,Mobile Push,True,True,False,0.0,Targeted
6323,4,3253,2025-02-03,Mobile Push,False,False,False,0.0,Targeted
6324,4,3399,2025-02-13,Direct Mail,False,False,False,0.0,Targeted
6325,4,6625,2025-02-16,SMS,False,False,False,0.0,Targeted
6326,4,417,2025-03-23,Mobile Push,True,True,True,50.0,Control
6327,4,4680,2025-03-13,Advisor Call,False,False,False,0.0,Targeted
6328,4,3661,2025-03-24,Advisor Call,True,False,False,0.0,Targeted
6329,4,2567,2025-01-08,Email,False,False,False,0.0,Targeted
6330,4,3024,2025-01-18,Advisor Call,True,False,False,0.0,Targeted
6331,4,2595,2025-01-22,Email,False,False,False,0.0,Targeted
6332,4,5887,2025-03-04,Email,True,False,False,0.0,Targeted
6333,4,1511,2025-01-16,Email,True,False,False,0.0,Targeted
6334,4,2872,2025-03-13,Email,True,False,False,0.0,Targeted
6335,4,5628,2025-02-28,SMS,False,False,False,0.0,Targeted
6336,4,4417,2025-02-03,Advisor Call,False,False,False,0.0,Targeted
6337,4,5631,2025-02-13,SMS,False,False,False,0.0,Targeted
6338,4,2766,2025-03-03,SMS,True,False,False,0.0,Targeted
6339,4,2808,2025-03-26,Direct Mail,True,False,False,0.0,Control
6340,4,3165,2025-03-31,SMS,False,False,False,0.0,Targeted
6341,4,283,2025-02-11,SMS,False,False,False,0.0,Targeted
6342,4,2779,2025-03-27,SMS,True,False,False,0.0,Targeted
6343,4,5177,2025-01-21,Mobile Push,True,False,False,0.0,Targeted
6344,4,4424,2025-01-06,SMS,False,False,False,0.0,Targeted
6345,4,2014,2025-02-03,SMS,False,False,False,0.0,Targeted
6346,4,21,2025-01-19,Email,True,False,False,0.0,Control
6347,4,6386,2025-03-26,SMS,True,True,False,0.0,Targeted
6348,4,3185,2025-03-02,Email,False,False,False,0.0,Targeted
6349,4,349,2025-03-18,Email,True,False,False,0.0,Targeted
6350,4,6080,2025-01-11,Email,False,False,False,0.0,Targeted
6351,4,5270,2025-02-06,Advisor Call,True,True,False,0.0,Control
6352,4,3138,2025-01-05,Mobile Push,True,False,False,0.0,Targeted
6353,4,6325,2025-03-02,Email,True,False,False,0.0,Targeted
6354,4,4837,2025-01-30,Advisor Call,True,False,False,0.0,Targeted
6355,4,3371,2025-03-20,Advisor Call,True,False,False,0.0,Control
6356,4,3387,2025-03-05,Mobile Push,True,False,False,0.0,Targeted
6357,4,921,2025-03-08,SMS,False,False,False,0.0,Targeted
6358,4,4470,2025-02-23,SMS,False,False,False,0.0,Targeted
6359,4,5574,2025-02-25,Mobile Push,True,True,False,0.0,Targeted
6360,4,6058,2025-03-24,SMS,True,False,False,0.0,Control
6361,4,6528,2025-03-19,Email,False,False,False,0.0,Targeted
6362,4,4581,2025-03-13,Email,True,False,False,0.0,Targeted
6363,4,3385,2025-02-16,Email,False,False,False,0.0,Targeted
6364,4,4891,2025-02-26,Mobile Push,True,False,False,0.0,Targeted
6365,4,1527,2025-01-08,Email,True,False,False,0.0,Control
6366,4,3500,2025-03-01,SMS,True,False,False,0.0,Targeted
6367,4,5807,2025-02-20,Email,True,False,False,0.0,Targeted
6368,4,3121,2025-03-10,Email,False,False,False,0.0,Control
6369,4,3556,2025-02-02,Email,False,False,False,0.0,Targeted
6370,4,2335,2025-01-24,Email,True,False,False,0.0,Control
6371,4,2116,2025-02-26,SMS,True,False,False,0.0,Targeted
6372,4,4739,2025-02-28,Advisor Call,False,False,False,0.0,Targeted
6373,4,6828,2025-03-12,Advisor Call,True,False,False,0.0,Targeted
6374,4,289,2025-02-04,SMS,True,False,False,0.0,Targeted
6375,4,4697,2025-02-08,Email,False,False,False,0.0,Targeted
6376,4,5706,2025-03-14,SMS,True,False,False,0.0,Targeted
6377,4,6782,2025-01-25,Email,True,True,False,0.0,Targeted
6378,4,638,2025-03-30,Email,True,False,False,0.0,Targeted
6379,4,988,2025-01-17,Email,True,False,False,0.0,Targeted
6380,4,4030,2025-02-07,Advisor Call,True,True,False,0.0,Targeted
6381,4,637,2025-02-28,Email,False,False,False,0.0,Targeted
6382,4,796,2025-03-01,SMS,False,False,False,0.0,Targeted
6383,4,3952,2025-03-13,SMS,True,False,False,0.0,Targeted
6384,4,6339,2025-03-05,Email,True,False,False,0.0,Targeted
6385,4,4022,2025-01-10,SMS,False,False,False,0.0,Targeted
6386,4,280,2025-02-25,SMS,False,False,False,0.0,Targeted
6387,4,4863,2025-02-02,Email,False,False,False,0.0,Targeted
6388,4,4231,2025-02-14,Email,True,True,True,500.0,Targeted
6389,4,4233,2025-01-08,Email,False,False,False,0.0,Targeted
6390,4,1330,2025-01-30,Mobile Push,False,False,False,0.0,Targeted
6391,4,421,2025-03-26,Mobile Push,False,False,False,0.0,Targeted
6392,4,6238,2025-02-24,Email,False,False,False,0.0,Control
6393,4,2327,2025-03-15,Email,True,True,False,0.0,Targeted
6394,4,2918,2025-03-15,Email,True,False,False,0.0,Targeted
6395,4,1846,2025-02-28,Mobile Push,False,False,False,0.0,Targeted
6396,4,6612,2025-02-21,Email,True,True,False,0.0,Targeted
6397,4,6351,2025-03-18,Email,True,False,False,0.0,Targeted
6398,4,2334,2025-01-29,Email,True,False,False,0.0,Targeted
6399,4,1722,2025-02-13,Mobile Push,False,False,False,0.0,Targeted
6400,4,33,2025-01-13,Advisor Call,True,False,False,0.0,Targeted
6401,4,5055,2025-03-03,Advisor Call,True,False,False,0.0,Targeted
6402,4,2564,2025-03-15,Email,False,False,False,0.0,Targeted
6403,4,1945,2025-02-06,SMS,True,False,False,0.0,Targeted
6404,4,4857,2025-01-22,Advisor Call,False,False,False,0.0,Targeted
6405,4,5108,2025-03-12,SMS,False,False,False,0.0,Targeted
6406,4,3243,2025-01-15,SMS,False,False,False,0.0,Targeted
6407,4,6133,2025-03-30,SMS,True,False,False,0.0,Targeted
6408,4,1864,2025-02-14,Mobile Push,True,False,False,0.0,Targeted
6409,4,5212,2025-02-18,Email,True,True,False,0.0,Targeted
6410,4,3955,2025-01-15,Email,True,True,False,0.0,Targeted
6411,4,3651,2025-02-26,Advisor Call,False,False,False,0.0,Targeted
6412,4,5988,2025-01-11,Email,False,False,False,0.0,Control
6413,4,3720,2025-03-25,Email,False,False,False,0.0,Targeted
6414,4,432,2025-03-13,Email,False,False,False,0.0,Targeted
6415,4,1752,2025-02-03,Mobile Push,False,False,False,0.0,Targeted
6416,4,5416,2025-01-07,Email,True,False,False,0.0,Targeted
6417,4,1295,2025-01-06,Email,True,True,False,0.0,Targeted
6418,4,1957,2025-02-18,SMS,False,False,False,0.0,Targeted
6419,4,6223,2025-02-11,Email,False,False,False,0.0,Targeted
6420,4,3966,2025-02-17,Mobile Push,True,False,False,0.0,Targeted
6421,4,5665,2025-02-21,SMS,False,False,False,0.0,Control
6422,4,1844,2025-03-01,SMS,True,False,False,0.0,Targeted
6423,4,3032,2025-03-29,Advisor Call,False,False,False,0.0,Targeted
6424,4,3589,2025-03-12,Email,True,False,False,0.0,Targeted
6425,4,3220,2025-03-01,Advisor Call,False,False,False,0.0,Targeted
6426,4,1070,2025-02-22,Email,False,False,False,0.0,Targeted
6427,4,1671,2025-02-02,SMS,False,False,False,0.0,Targeted
6428,4,3161,2025-02-19,Email,True,False,False,0.0,Targeted
6429,4,5606,2025-03-14,Direct Mail,False,False,False,0.0,Control
6430,4,2304,2025-03-20,SMS,False,False,False,0.0,Control
6431,4,2786,2025-03-01,Mobile Push,True,True,False,0.0,Targeted
6432,4,3842,2025-01-08,SMS,False,False,False,0.0,Targeted
6433,4,4602,2025-02-06,SMS,False,False,False,0.0,Targeted
6434,4,1832,2025-01-24,Email,False,False,False,0.0,Control
6435,4,4563,2025-02-12,Advisor Call,True,False,False,0.0,Targeted
6436,4,4148,2025-03-26,SMS,False,False,False,0.0,Targeted
6437,4,4081,2025-03-28,Email,False,False,False,0.0,Targeted
6438,4,4546,2025-02-20,Email,True,False,False,0.0,Targeted
6439,4,6283,2025-03-07,SMS,False,False,False,0.0,Targeted
6440,4,2140,2025-01-14,SMS,True,True,False,0.0,Targeted
6441,4,4397,2025-03-22,Mobile Push,True,False,False,0.0,Targeted
6442,4,2866,2025-03-27,Mobile Push,True,False,False,0.0,Targeted
6443,4,5085,2025-03-18,Mobile Push,False,False,False,0.0,Targeted
6444,4,6803,2025-02-04,Email,False,False,False,0.0,Control
6445,4,5753,2025-02-21,SMS,False,False,False,0.0,Targeted
6446,4,2349,2025-03-01,Mobile Push,False,False,False,0.0,Targeted
6447,4,2982,2025-03-02,SMS,True,False,False,0.0,Targeted
6448,4,1583,2025-03-06,Mobile Push,True,False,False,0.0,Targeted
6449,4,537,2025-02-20,Mobile Push,True,False,False,0.0,Targeted
6450,4,4612,2025-02-13,Email,True,False,False,0.0,Targeted
6451,4,847,2025-01-23,Email,True,False,False,0.0,Targeted
6452,4,4263,2025-03-30,SMS,False,False,False,0.0,Targeted
6453,4,169,2025-03-04,SMS,False,False,False,0.0,Targeted
6454,4,6908,2025-01-14,Email,False,False,False,0.0,Control
6455,4,594,2025-03-27,Email,False,False,False,0.0,Targeted
6456,4,5510,2025-01-19,Advisor Call,True,False,False,0.0,Targeted
6457,4,4012,2025-01-04,Advisor Call,True,False,False,0.0,Targeted
6458,4,6415,2025-01-22,Mobile Push,True,False,False,0.0,Control
6459,4,2449,2025-02-18,Email,False,False,False,0.0,Targeted
6460,4,3829,2025-03-22,Email,False,False,False,0.0,Targeted
6461,4,1840,2025-03-01,Email,False,False,False,0.0,Targeted
6462,4,1368,2025-01-12,Email,False,False,False,0.0,Targeted
6463,4,6162,2025-01-05,Email,True,False,False,0.0,Targeted
6464,4,1892,2025-02-18,SMS,True,True,False,0.0,Targeted
6465,4,6787,2025-01-24,Email,True,True,False,0.0,Control
6466,4,4085,2025-02-15,Advisor Call,True,False,False,0.0,Targeted
6467,4,26,2025-03-23,Mobile Push,False,False,False,0.0,Control
6468,4,5585,2025-02-17,Advisor Call,True,False,False,0.0,Targeted
6469,4,6271,2025-03-01,Mobile Push,True,True,False,0.0,Control
6470,4,4253,2025-03-01,Mobile Push,True,False,False,0.0,Targeted
6471,4,5400,2025-02-03,Mobile Push,True,True,True,1000.0,Targeted
6472,4,5122,2025-03-07,Mobile Push,True,False,False,0.0,Targeted
6473,4,6729,2025-02-14,SMS,True,True,True,25.0,Targeted
6474,4,483,2025-02-04,SMS,False,False,False,0.0,Targeted
6475,4,6842,2025-03-18,SMS,True,True,False,0.0,Targeted
6476,4,149,2025-03-02,SMS,True,False,False,0.0,Targeted
6477,4,5172,2025-01-29,Direct Mail,True,False,False,0.0,Targeted
6478,4,5308,2025-02-09,Email,False,False,False,0.0,Targeted
6479,4,3316,2025-01-10,Email,False,False,False,0.0,Control
6480,4,6452,2025-02-12,SMS,False,False,False,0.0,Targeted
6481,4,3095,2025-03-22,Advisor Call,False,False,False,0.0,Targeted
6482,4,5632,2025-01-24,Email,False,False,False,0.0,Targeted
6483,4,5311,2025-02-14,Mobile Push,False,False,False,0.0,Targeted
6484,4,3113,2025-02-24,Email,True,False,False,0.0,Control
6485,4,299,2025-03-03,SMS,False,False,False,0.0,Targeted
6486,4,6123,2025-03-02,Mobile Push,False,False,False,0.0,Targeted
6487,4,444,2025-03-23,Email,False,False,False,0.0,Targeted
6488,4,2428,2025-03-26,Email,True,False,False,0.0,Targeted
6489,4,1508,2025-02-14,Mobile Push,False,False,False,0.0,Targeted
6490,4,2660,2025-02-22,SMS,False,False,False,0.0,Targeted
6491,4,1216,2025-01-25,Mobile Push,True,False,False,0.0,Targeted
6492,4,1217,2025-03-08,Advisor Call,True,False,False,0.0,Targeted
6493,4,1574,2025-01-27,Mobile Push,False,False,False,0.0,Targeted
6494,4,5306,2025-01-23,Mobile Push,True,False,False,0.0,Control
6495,4,940,2025-01-24,Mobile Push,True,False,False,0.0,Targeted
6496,4,5346,2025-03-03,Mobile Push,True,False,False,0.0,Targeted
6497,4,1265,2025-02-02,Email,True,False,False,0.0,Targeted
6498,4,2479,2025-01-28,Mobile Push,True,False,False,0.0,Targeted
6499,4,1725,2025-01-31,Email,False,False,False,0.0,Control
6500,4,3482,2025-03-17,Email,True,False,False,0.0,Control
6501,4,1353,2025-01-09,Mobile Push,True,False,False,0.0,Targeted
6502,4,405,2025-01-24,SMS,True,False,False,0.0,Targeted
6503,4,2913,2025-03-14,SMS,True,True,False,0.0,Targeted
6504,4,1987,2025-01-09,Email,False,False,False,0.0,Targeted
6505,4,3937,2025-03-15,SMS,True,False,False,0.0,Targeted
6506,4,871,2025-01-27,Email,True,False,False,0.0,Targeted
6507,4,1391,2025-01-17,Email,False,False,False,0.0,Control
6508,4,4472,2025-02-10,SMS,False,False,False,0.0,Targeted
6509,4,1601,2025-03-15,Email,False,False,False,0.0,Targeted
6510,4,2025,2025-02-21,SMS,False,False,False,0.0,Targeted
6511,4,3235,2025-03-11,Email,True,False,False,0.0,Targeted
6512,4,4925,2025-03-15,Direct Mail,False,False,False,0.0,Targeted
6513,4,1133,2025-01-14,Mobile Push,False,False,False,0.0,Targeted
6514,4,4885,2025-02-13,Advisor Call,True,True,True,100.0,Targeted
6515,4,3030,2025-02-02,Mobile Push,True,False,False,0.0,Targeted
6516,4,5359,2025-02-04,Advisor Call,False,False,False,0.0,Targeted
6517,4,505,2025-02-20,Mobile Push,True,False,False,0.0,Targeted
6518,4,5676,2025-01-08,Email,False,False,False,0.0,Targeted
6519,4,1361,2025-03-31,Email,False,False,False,0.0,Targeted
6520,4,4513,2025-02-27,Email,False,False,False,0.0,Targeted
6521,4,695,2025-02-07,SMS,False,False,False,0.0,Targeted
6522,4,529,2025-01-25,Mobile Push,False,False,False,0.0,Targeted
6523,4,2414,2025-01-27,Mobile Push,False,False,False,0.0,Targeted
6524,4,3187,2025-03-22,SMS,True,False,False,0.0,Targeted
6525,4,1721,2025-01-08,Email,True,True,False,0.0,Targeted
6526,4,6255,2025-02-10,SMS,False,False,False,0.0,Targeted
6527,4,763,2025-02-28,Mobile Push,True,False,False,0.0,Control
6528,4,6424,2025-02-15,Email,False,False,False,0.0,Targeted
6529,4,4496,2025-03-23,Email,False,False,False,0.0,Targeted
6530,4,6704,2025-03-02,Email,True,False,False,0.0,Control
6531,4,125,2025-03-11,Direct Mail,False,False,False,0.0,Targeted
6532,4,146,2025-03-13,Direct Mail,True,False,False,0.0,Targeted
6533,4,4694,2025-03-09,Direct Mail,True,False,False,0.0,Targeted
6534,4,2749,2025-01-09,SMS,False,False,False,0.0,Targeted
6535,4,6200,2025-02-26,SMS,False,False,False,0.0,Targeted
6536,4,4793,2025-03-19,Email,False,False,False,0.0,Targeted
6537,4,5448,2025-03-02,Mobile Push,False,False,False,0.0,Targeted
6538,4,3792,2025-03-12,Direct Mail,False,False,False,0.0,Targeted
6539,4,2374,2025-01-12,Mobile Push,True,False,False,0.0,Targeted
6540,4,5514,2025-01-19,Mobile Push,True,False,False,0.0,Control
6541,4,269,2025-01-16,Mobile Push,False,False,False,0.0,Targeted
6542,4,4810,2025-03-25,Advisor Call,True,False,False,0.0,Targeted
6543,4,3870,2025-03-06,Mobile Push,True,False,False,0.0,Targeted
6544,4,6519,2025-01-10,Mobile Push,False,False,False,0.0,Targeted
6545,4,1539,2025-03-21,Mobile Push,True,False,False,0.0,Targeted
6546,4,3216,2025-01-29,Advisor Call,True,True,False,0.0,Control
6547,4,1935,2025-01-27,Mobile Push,True,False,False,0.0,Targeted
6548,4,3834,2025-03-08,SMS,False,False,False,0.0,Targeted
6549,4,4933,2025-03-12,SMS,False,False,False,0.0,Targeted
6550,4,5493,2025-03-19,SMS,False,False,False,0.0,Targeted
6551,4,6799,2025-02-22,SMS,False,False,False,0.0,Targeted
6552,4,3354,2025-01-10,Advisor Call,True,False,False,0.0,Control
6553,4,4287,2025-03-24,Email,True,False,False,0.0,Targeted
6554,4,294,2025-03-11,Email,False,False,False,0.0,Targeted
6555,4,4720,2025-01-10,Email,True,False,False,0.0,Targeted
6556,4,2135,2025-03-27,SMS,False,False,False,0.0,Targeted
6557,4,4947,2025-01-16,Email,False,False,False,0.0,Targeted
6558,4,1765,2025-01-20,SMS,True,False,False,0.0,Targeted
6559,4,338,2025-01-14,Mobile Push,True,False,False,0.0,Targeted
6560,4,2208,2025-02-11,Email,False,False,False,0.0,Targeted
6561,4,1448,2025-03-20,Email,False,False,False,0.0,Targeted
6562,4,2039,2025-03-17,Advisor Call,True,True,False,0.0,Control
6563,4,4277,2025-02-13,Email,True,False,False,0.0,Control
6564,4,2318,2025-01-27,SMS,True,False,False,0.0,Targeted
6565,4,443,2025-03-09,Mobile Push,True,True,False,0.0,Targeted
6566,4,552,2025-03-01,Email,False,False,False,0.0,Targeted
6567,4,5958,2025-02-10,Advisor Call,True,False,False,0.0,Targeted
6568,4,3780,2025-02-18,Mobile Push,True,False,False,0.0,Targeted
6569,4,4828,2025-01-29,Email,True,False,False,0.0,Control
6570,4,1254,2025-01-17,Email,False,False,False,0.0,Targeted
6571,4,5410,2025-03-20,Email,False,False,False,0.0,Control
6572,4,3675,2025-01-31,SMS,True,False,False,0.0,Targeted
6573,4,2744,2025-01-05,Email,True,False,False,0.0,Targeted
6574,4,4405,2025-02-25,Email,False,False,False,0.0,Targeted
6575,4,2292,2025-02-28,Direct Mail,False,False,False,0.0,Targeted
6576,4,1426,2025-03-23,Direct Mail,False,False,False,0.0,Targeted
6577,4,1220,2025-01-12,Mobile Push,True,False,False,0.0,Control
6578,4,6498,2025-03-21,Email,False,False,False,0.0,Control
6579,4,5367,2025-02-13,Email,False,False,False,0.0,Targeted
6580,4,1641,2025-03-23,Email,False,False,False,0.0,Targeted
6581,4,6504,2025-02-12,Email,True,False,False,0.0,Targeted
6582,4,3732,2025-01-19,Mobile Push,False,False,False,0.0,Control
6583,4,1582,2025-01-06,Direct Mail,False,False,False,0.0,Targeted
6584,4,5318,2025-03-19,Advisor Call,True,True,False,0.0,Targeted
6585,4,48,2025-03-10,Mobile Push,True,False,False,0.0,Targeted
6586,4,2028,2025-01-31,Email,True,False,False,0.0,Targeted
6587,4,4997,2025-03-31,Email,False,False,False,0.0,Targeted
6588,4,5280,2025-01-12,Email,False,False,False,0.0,Targeted
6589,4,2415,2025-02-19,Email,False,False,False,0.0,Targeted
6590,4,4120,2025-03-03,Direct Mail,False,False,False,0.0,Targeted
6591,4,6658,2025-03-27,Email,True,False,False,0.0,Targeted
6592,4,3225,2025-01-18,SMS,True,False,False,0.0,Control
6593,4,1235,2025-03-03,Advisor Call,True,False,False,0.0,Targeted
6594,4,9,2025-01-23,Mobile Push,False,False,False,0.0,Targeted
6595,4,1045,2025-03-15,Email,False,False,False,0.0,Targeted
6596,4,6104,2025-03-14,Advisor Call,True,False,False,0.0,Targeted
6597,4,3087,2025-02-25,Direct Mail,False,False,False,0.0,Targeted
6598,4,2611,2025-03-09,Email,False,False,False,0.0,Targeted
6599,4,4576,2025-01-12,Mobile Push,True,True,False,0.0,Targeted
6600,4,3053,2025-02-12,SMS,False,False,False,0.0,Targeted
6601,4,4390,2025-03-17,Email,True,False,False,0.0,Targeted
6602,4,983,2025-03-11,Mobile Push,False,False,False,0.0,Targeted
6603,4,5916,2025-03-15,Email,True,False,False,0.0,Control
6604,4,4982,2025-03-15,SMS,True,False,False,0.0,Targeted
6605,4,995,2025-03-31,Advisor Call,True,False,False,0.0,Targeted
6606,4,5168,2025-02-21,Mobile Push,True,False,False,0.0,Targeted
6607,4,391,2025-03-19,Email,False,False,False,0.0,Targeted
6608,4,3015,2025-02-28,Email,True,False,False,0.0,Targeted
6609,4,4788,2025-03-08,Mobile Push,False,False,False,0.0,Targeted
6610,4,351,2025-03-10,Email,False,False,False,0.0,Targeted
6611,4,5911,2025-01-09,SMS,True,False,False,0.0,Targeted
6612,4,3644,2025-01-20,Mobile Push,True,False,False,0.0,Control
6613,4,1298,2025-02-17,Email,True,False,False,0.0,Targeted
6614,4,6811,2025-02-18,SMS,False,False,False,0.0,Targeted
6615,4,731,2025-03-11,SMS,True,False,False,0.0,Targeted
6616,4,5485,2025-02-05,Advisor Call,False,False,False,0.0,Targeted
6617,4,6454,2025-02-22,Mobile Push,True,False,False,0.0,Control
6618,4,4240,2025-03-08,Direct Mail,False,False,False,0.0,Targeted
6619,4,5543,2025-03-03,Mobile Push,False,False,False,0.0,Targeted
6620,4,4177,2025-01-30,Mobile Push,False,False,False,0.0,Targeted
6621,4,4651,2025-01-18,SMS,False,False,False,0.0,Targeted
6622,4,2753,2025-01-23,Advisor Call,True,False,False,0.0,Targeted
6623,4,5799,2025-02-02,Email,False,False,False,0.0,Targeted
6624,4,3824,2025-01-27,Advisor Call,True,False,False,0.0,Targeted
6625,4,4266,2025-02-11,Mobile Push,True,False,False,0.0,Targeted
6626,4,2572,2025-01-04,Email,True,False,False,0.0,Targeted
6627,4,4145,2025-02-21,Email,True,True,False,0.0,Targeted
