statement_id,account_id,customer_id,institution_id,branch_id,date_key,statement_date,credit_limit,statement_balance,purchase_amount,payment_amount,interest_charged,fee_charged,minimum_payment_due,days_past_due,utilization_rate
17439,5580,2737,1,2,20231031,2023-10-31,2000.0,1572.88,178.99,185.14,27.14,0,47.19,5,0.7864
17440,5580,2737,1,2,20231130,2023-11-30,2000.0,1781.17,566.16,385.38,27.51,0,53.44,0,0.8906
17441,5580,2737,1,2,20231231,2023-12-31,2000.0,1833.69,1050.66,1029.29,31.16,0,55.01,0,0.9168
17442,5580,2737,1,2,20240131,2024-01-31,2000.0,1845.77,287.74,307.73,32.07,0,55.37,0,0.9229
17443,5580,2737,1,2,20240229,2024-02-29,2000.0,1997.97,268.91,148.99,32.29,0,59.94,0,0.999
17444,5580,2737,1,2,20240331,2024-03-31,2000.0,2100.0,749.8,484.57,34.95,39,63.0,0,1.05
17445,5580,2737,1,2,20240430,2024-04-30,2000.0,2100.0,1026.13,986.83,36.73,0,63.0,0,1.05
17446,5580,2737,1,2,20240531,2024-05-31,2000.0,2100.0,338.09,213.48,36.73,29,63.0,0,1.05
17447,5580,2737,1,2,20240630,2024-06-30,2000.0,2100.0,210.07,107.63,36.73,0,63.0,0,1.05
17448,5580,2737,1,2,20240731,2024-07-31,2000.0,2100.0,108.15,54.76,36.73,0,63.0,0,1.05
17449,5580,2737,1,2,20240831,2024-08-31,2000.0,2100.0,477.83,343.29,36.73,0,63.0,5,1.05
17450,5580,2737,1,2,20240930,2024-09-30,2000.0,2100.0,116.8,89.43,36.73,0,63.0,0,1.05
17451,5580,2737,1,2,20241031,2024-10-31,2000.0,2100.0,283.57,275.89,36.73,0,63.0,0,1.05
17452,5580,2737,1,2,20241130,2024-11-30,2000.0,2100.0,311.8,298.98,36.73,0,63.0,15,1.05
17453,5580,2737,1,2,20241231,2024-12-31,2000.0,2100.0,319.04,235.55,36.73,39,63.0,0,1.05
17454,5580,2737,1,2,20250131,2025-01-31,2000.0,2100.0,207.42,198.39,36.73,0,63.0,0,1.05
17455,5580,2737,1,2,20250228,2025-02-28,2000.0,2100.0,266.44,248.63,36.73,0,63.0,0,1.05
17456,5580,2737,1,2,20250331,2025-03-31,2000.0,2100.0,138.46,66.8,36.73,39,63.0,0,1.05
17457,5580,2737,1,2,20250430,2025-04-30,2000.0,2100.0,376.82,243.48,36.73,0,63.0,0,1.05
17458,5580,2737,1,2,20250531,2025-05-31,2000.0,2100.0,1506.28,1559.55,36.73,29,63.0,0,1.05
17459,5580,2737,1,2,20250630,2025-06-30,2000.0,2100.0,624.06,282.58,36.73,0,63.0,15,1.05
17460,5580,2737,1,2,20250731,2025-07-31,2000.0,2080.57,1145.54,1240.7,36.73,39,62.42,0,1.0403
17461,5580,2737,1,2,20250831,2025-08-31,2000.0,2100.0,380.86,260.92,36.39,29,63.0,0,1.05
17462,5580,2737,1,2,20250930,2025-09-30,2000.0,2100.0,220.47,108.17,36.73,0,63.0,0,1.05
17463,5580,2737,1,2,20251031,2025-10-31,2000.0,2100.0,249.55,183.22,36.73,29,63.0,90,1.05
17464,5580,2737,1,2,20251130,2025-11-30,2000.0,2100.0,230.76,241.93,36.73,29,63.0,0,1.05
17465,5580,2737,1,2,20251231,2025-12-31,2000.0,2100.0,715.17,415.38,36.73,0,63.0,0,1.05
17466,5582,2738,4,158,20250531,2025-05-31,7500.0,803.63,564.86,430.25,11.5,0,24.11,0,0.1072
17467,5582,2738,4,158,20250630,2025-06-30,7500.0,849.29,439.85,408.24,14.06,0,25.48,0,0.1132
17468,5582,2738,4,158,20250731,2025-07-31,7500.0,949.17,371.12,286.09,14.86,0,28.48,0,0.1266
17469,5582,2738,4,158,20250831,2025-08-31,7500.0,1308.79,1277.17,934.16,16.6,0,39.26,0,0.1745
17470,5582,2738,4,158,20250930,2025-09-30,7500.0,1397.84,298.37,232.21,22.89,0,41.94,0,0.1864
17471,5582,2738,4,158,20251031,2025-10-31,7500.0,1415.06,463.7,470.93,24.45,0,42.45,0,0.1887
17472,5582,2738,4,158,20251130,2025-11-30,7500.0,1567.66,514.25,386.4,24.75,0,47.03,30,0.209
17473,5582,2738,4,158,20251231,2025-12-31,7500.0,1592.13,257.31,260.26,27.42,0,47.76,15,0.2123
17474,5588,2741,2,82,20250731,2025-07-31,2000.0,812.66,497.86,304.58,10.65,0,24.38,0,0.4063
17475,5588,2741,2,82,20250831,2025-08-31,2000.0,875.26,181.27,161.89,14.21,29,26.26,0,0.4376
17476,5588,2741,2,82,20250930,2025-09-30,2000.0,942.81,146.99,123.76,15.31,29,28.28,5,0.4714
17477,5588,2741,2,82,20251031,2025-10-31,2000.0,1117.2,816.01,687.11,16.49,29,33.52,0,0.5586
17478,5588,2741,2,82,20251130,2025-11-30,2000.0,1207.55,253.3,182.5,19.54,0,36.23,0,0.6038
17479,5588,2741,2,82,20251231,2025-12-31,2000.0,1939.12,3022.11,2340.66,21.12,29,58.17,0,0.9696
17480,5591,2743,4,145,20230131,2023-01-31,2000.0,719.25,77.54,74.66,12.32,0,21.58,0,0.3596
17481,5591,2743,4,145,20230228,2023-02-28,2000.0,799.28,181.63,114.19,12.58,0,23.98,0,0.3996
17482,5591,2743,4,145,20230331,2023-03-31,2000.0,813.13,755.86,794.99,13.98,39,24.39,0,0.4066
17483,5591,2743,4,145,20230430,2023-04-30,2000.0,978.54,375.5,224.31,14.22,0,29.36,0,0.4893
17484,5591,2743,4,145,20230531,2023-05-31,2000.0,1000.42,122.2,117.43,17.12,0,30.01,0,0.5002
17485,5591,2743,4,145,20230630,2023-06-30,2000.0,1243.6,397.47,210.8,17.5,39,37.31,0,0.6218
17486,5591,2743,4,145,20230731,2023-07-31,2000.0,1218.46,840.14,887.03,21.75,0,36.55,0,0.6092
17487,5591,2743,4,145,20230831,2023-08-31,2000.0,1309.27,283.47,252.97,21.31,39,39.28,0,0.6546
17488,5591,2743,4,145,20230930,2023-09-30,2000.0,1407.18,106.05,70.04,22.9,39,42.22,90,0.7036
17489,5591,2743,4,145,20231031,2023-10-31,2000.0,1925.74,1147.87,682.93,24.61,29,57.77,0,0.9629
17490,5591,2743,4,145,20231130,2023-11-30,2000.0,1960.39,221.77,220.8,33.68,0,58.81,0,0.9802
17491,5591,2743,4,145,20231231,2023-12-31,2000.0,2100.0,311.34,198.92,34.29,0,63.0,0,1.05
17492,5591,2743,4,145,20240131,2024-01-31,2000.0,2100.0,337.05,231.18,36.73,29,63.0,30,1.05
17493,5591,2743,4,145,20240229,2024-02-29,2000.0,2100.0,385.95,283.04,36.73,39,63.0,0,1.05
17494,5591,2743,4,145,20240331,2024-03-31,2000.0,2100.0,519.19,453.59,36.73,0,63.0,0,1.05
17495,5591,2743,4,145,20240430,2024-04-30,2000.0,2100.0,106.91,100.9,36.73,0,63.0,0,1.05
17496,5591,2743,4,145,20240531,2024-05-31,2000.0,2100.0,288.97,260.59,36.73,0,63.0,0,1.05
17497,5591,2743,4,145,20240630,2024-06-30,2000.0,2100.0,148.93,110.23,36.73,0,63.0,0,1.05
17498,5591,2743,4,145,20240731,2024-07-31,2000.0,2100.0,1912.92,1642.48,36.73,0,63.0,60,1.05
17499,5591,2743,4,145,20240831,2024-08-31,2000.0,2100.0,180.95,133.65,36.73,0,63.0,0,1.05
17500,5591,2743,4,145,20240930,2024-09-30,2000.0,2100.0,321.98,330.18,36.73,29,63.0,15,1.05
17501,5591,2743,4,145,20241031,2024-10-31,2000.0,2100.0,285.25,241.0,36.73,0,63.0,5,1.05
17502,5591,2743,4,145,20241130,2024-11-30,2000.0,2100.0,679.86,605.82,36.73,0,63.0,0,1.05
17503,5591,2743,4,145,20241231,2024-12-31,2000.0,2100.0,304.71,243.7,36.73,0,63.0,5,1.05
17504,5591,2743,4,145,20250131,2025-01-31,2000.0,2100.0,251.99,215.27,36.73,0,63.0,0,1.05
17505,5591,2743,4,145,20250228,2025-02-28,2000.0,2100.0,326.24,242.48,36.73,39,63.0,0,1.05
17506,5591,2743,4,145,20250331,2025-03-31,2000.0,2100.0,216.85,145.21,36.73,0,63.0,0,1.05
17507,5591,2743,4,145,20250430,2025-04-30,2000.0,2100.0,225.64,139.55,36.73,29,63.0,0,1.05
17508,5591,2743,4,145,20250531,2025-05-31,2000.0,2100.0,162.89,169.34,36.73,0,63.0,0,1.05
17509,5591,2743,4,145,20250630,2025-06-30,2000.0,2100.0,404.54,418.15,36.73,0,63.0,90,1.05
17510,5591,2743,4,145,20250731,2025-07-31,2000.0,2100.0,93.46,80.89,36.73,39,63.0,0,1.05
17511,5591,2743,4,145,20250831,2025-08-31,2000.0,2100.0,396.14,320.7,36.73,0,63.0,0,1.05
17512,5591,2743,4,145,20250930,2025-09-30,2000.0,2100.0,112.86,95.87,36.73,39,63.0,5,1.05
17513,5591,2743,4,145,20251031,2025-10-31,2000.0,2100.0,163.75,81.77,36.73,0,63.0,0,1.05
17514,5591,2743,4,145,20251130,2025-11-30,2000.0,2058.56,798.73,876.9,36.73,0,61.76,0,1.0293
17515,5591,2743,4,145,20251231,2025-12-31,2000.0,2076.95,218.7,236.31,36.01,0,62.31,60,1.0385
17516,5601,2750,2,66,20241231,2024-12-31,10000.0,1542.03,367.39,203.76,23.03,39,46.26,0,0.1542
17517,5601,2750,2,66,20250131,2025-01-31,10000.0,1583.03,224.64,210.62,26.97,0,47.49,0,0.1583
17518,5601,2750,2,66,20250228,2025-02-28,10000.0,1755.58,264.44,119.58,27.69,0,52.67,0,0.1756
17519,5601,2750,2,66,20250331,2025-03-31,10000.0,1941.85,480.52,324.97,30.71,0,58.26,0,0.1942
17520,5601,2750,2,66,20250430,2025-04-30,10000.0,1896.41,1092.9,1201.31,33.97,29,56.89,15,0.1896
17521,5601,2750,2,66,20250531,2025-05-31,10000.0,2003.42,199.54,154.7,33.17,29,60.1,0,0.2003
17522,5601,2750,2,66,20250630,2025-06-30,10000.0,2397.03,736.73,378.16,35.04,0,71.91,0,0.2397
17523,5601,2750,2,66,20250731,2025-07-31,10000.0,2567.96,374.2,274.19,41.93,29,77.04,5,0.2568
17524,5601,2750,2,66,20250831,2025-08-31,10000.0,2755.34,680.03,537.57,44.92,0,82.66,0,0.2755
17525,5601,2750,2,66,20250930,2025-09-30,10000.0,2845.43,259.44,256.54,48.2,39,85.36,0,0.2845
17526,5601,2750,2,66,20251031,2025-10-31,10000.0,2969.63,239.9,165.47,49.77,0,89.09,0,0.297
17527,5601,2750,2,66,20251130,2025-11-30,10000.0,3060.92,268.68,258.34,51.94,29,91.83,0,0.3061
17528,5601,2750,2,66,20251231,2025-12-31,10000.0,3234.9,243.48,152.04,53.54,29,97.05,0,0.3235
17529,5602,2750,3,128,20241231,2024-12-31,1000.0,286.92,511.78,431.94,3.56,0,10.0,5,0.2869
17530,5602,2750,3,128,20250131,2025-01-31,1000.0,293.08,1326.42,1325.28,5.02,0,10.0,0,0.2931
17531,5602,2750,3,128,20250228,2025-02-28,1000.0,643.51,905.77,560.47,5.13,0,19.31,0,0.6435
17532,5602,2750,3,128,20250331,2025-03-31,1000.0,641.61,182.13,195.29,11.26,0,19.25,0,0.6416
17533,5602,2750,3,128,20250430,2025-04-30,1000.0,704.2,258.26,206.9,11.22,0,21.13,0,0.7042
17534,5602,2750,3,128,20250531,2025-05-31,1000.0,725.65,35.96,26.82,12.32,0,21.77,0,0.7257
17535,5602,2750,3,128,20250630,2025-06-30,1000.0,748.96,471.89,490.28,12.69,29,22.47,60,0.749
17536,5602,2750,3,128,20250731,2025-07-31,1000.0,747.78,1325.23,1339.5,13.1,0,22.43,0,0.7478
17537,5602,2750,3,128,20250831,2025-08-31,1000.0,859.89,233.52,173.49,13.08,39,25.8,0,0.8599
17538,5602,2750,3,128,20250930,2025-09-30,1000.0,960.5,287.02,201.45,15.04,0,28.82,0,0.9605
17539,5602,2750,3,128,20251031,2025-10-31,1000.0,1050.0,642.44,473.29,16.8,39,31.5,0,1.05
17540,5602,2750,3,128,20251130,2025-11-30,1000.0,1050.0,741.48,632.09,18.37,29,31.5,0,1.05
17541,5602,2750,3,128,20251231,2025-12-31,1000.0,1050.0,289.43,286.08,18.37,0,31.5,0,1.05
17542,5607,2752,2,66,20230930,2023-09-30,5000.0,303.19,385.75,373.21,4.33,39,10.0,0,0.0606
17543,5607,2752,2,66,20231031,2023-10-31,5000.0,510.66,367.96,165.79,5.3,0,15.32,15,0.1021
17544,5607,2752,2,66,20231130,2023-11-30,5000.0,616.82,212.93,115.7,8.93,0,18.5,0,0.1234
17545,5607,2752,2,66,20231231,2023-12-31,5000.0,631.06,322.51,319.06,10.79,0,18.93,0,0.1262
17546,5607,2752,2,66,20240131,2024-01-31,5000.0,1513.92,2239.73,1367.9,11.04,0,45.42,0,0.3028
17547,5607,2752,2,66,20240229,2024-02-29,5000.0,1658.23,549.25,470.42,26.48,39,49.75,30,0.3316
17548,5607,2752,2,66,20240331,2024-03-31,5000.0,1848.96,415.47,253.74,29.01,0,55.47,0,0.3698
17549,5607,2752,2,66,20240430,2024-04-30,5000.0,1904.66,142.0,147.64,32.34,29,57.14,0,0.3809
17550,5607,2752,2,66,20240531,2024-05-31,5000.0,1963.5,277.2,251.67,33.32,0,58.91,0,0.3927
17551,5607,2752,2,66,20240630,2024-06-30,5000.0,2087.57,207.43,117.71,34.34,0,62.63,0,0.4175
17552,5607,2752,2,66,20240731,2024-07-31,5000.0,2130.13,606.19,639.15,36.52,39,63.9,0,0.426
17553,5607,2752,2,66,20240831,2024-08-31,5000.0,2202.88,165.47,129.97,37.26,0,66.09,0,0.4406
17554,5607,2752,2,66,20240930,2024-09-30,5000.0,2325.23,427.51,372.69,38.53,29,69.76,0,0.465
17555,5607,2752,2,66,20241031,2024-10-31,5000.0,2383.48,214.11,196.53,40.67,0,71.5,0,0.4767
17556,5607,2752,2,66,20241130,2024-11-30,5000.0,2457.56,265.77,272.39,41.69,39,73.73,0,0.4915
17557,5607,2752,2,66,20241231,2024-12-31,5000.0,2520.01,196.23,176.76,42.99,0,75.6,0,0.504
17558,5607,2752,2,66,20250131,2025-01-31,5000.0,3181.15,1282.04,664.99,44.08,0,95.43,0,0.6362
17559,5607,2752,2,66,20250228,2025-02-28,5000.0,3246.89,110.83,100.73,55.64,0,97.41,0,0.6494
17560,5607,2752,2,66,20250331,2025-03-31,5000.0,3356.54,204.81,151.95,56.79,0,100.7,0,0.6713
17561,5607,2752,2,66,20250430,2025-04-30,5000.0,3727.64,1220.98,908.58,58.71,0,111.83,0,0.7455
17562,5607,2752,2,66,20250531,2025-05-31,5000.0,3840.26,585.47,538.06,65.2,0,115.21,0,0.7681
17563,5607,2752,2,66,20250630,2025-06-30,5000.0,4121.1,883.01,698.35,67.17,29,123.63,0,0.8242
17564,5607,2752,2,66,20250731,2025-07-31,5000.0,4187.19,270.21,276.21,72.08,0,125.62,15,0.8374
17565,5607,2752,2,66,20250831,2025-08-31,5000.0,4222.61,725.72,763.54,73.24,0,126.68,0,0.8445
17566,5607,2752,2,66,20250930,2025-09-30,5000.0,4408.37,207.78,95.88,73.86,0,132.25,0,0.8817
17567,5607,2752,2,66,20251031,2025-10-31,5000.0,4490.41,431.85,426.92,77.11,0,134.71,0,0.8981
17568,5607,2752,2,66,20251130,2025-11-30,5000.0,4658.54,172.4,82.82,78.54,0,139.76,0,0.9317
17569,5607,2752,2,66,20251231,2025-12-31,5000.0,4751.21,602.22,591.03,81.49,0,142.54,30,0.9502
17570,5614,2755,2,53,20240331,2024-03-31,5000.0,1536.23,322.07,283.66,25.25,29,46.09,0,0.3072
17571,5614,2755,2,53,20240430,2024-04-30,5000.0,1531.6,776.44,846.94,26.87,39,45.95,0,0.3063
17572,5614,2755,2,53,20240531,2024-05-31,5000.0,1601.5,107.66,64.55,26.79,0,48.04,0,0.3203
17573,5614,2755,2,53,20240630,2024-06-30,5000.0,1745.07,587.18,471.62,28.01,0,52.35,0,0.349
17574,5614,2755,2,53,20240731,2024-07-31,5000.0,2018.65,406.65,192.6,30.52,29,60.56,90,0.4037
17575,5614,2755,2,53,20240831,2024-08-31,5000.0,2358.98,622.47,317.44,35.31,0,70.77,0,0.4718
17576,5614,2755,2,53,20240930,2024-09-30,5000.0,2507.05,297.04,190.24,41.26,0,75.21,15,0.5014
17577,5614,2755,2,53,20241031,2024-10-31,5000.0,2648.79,1048.2,950.31,43.85,0,79.46,0,0.5298
17578,5614,2755,2,53,20241130,2024-11-30,5000.0,2756.71,41.78,19.19,46.33,39,82.7,0,0.5513
17579,5614,2755,2,53,20241231,2024-12-31,5000.0,2787.24,223.61,241.29,48.22,0,83.62,0,0.5574
17580,5614,2755,2,53,20250131,2025-01-31,5000.0,3085.26,580.28,331.02,48.75,0,92.56,0,0.6171
17581,5614,2755,2,53,20250228,2025-02-28,5000.0,3323.15,938.54,754.61,53.97,0,99.69,0,0.6646
17582,5614,2755,2,53,20250331,2025-03-31,5000.0,3476.62,179.48,84.15,58.13,0,104.3,0,0.6953
17583,5614,2755,2,53,20250430,2025-04-30,5000.0,3729.75,364.1,200.78,60.81,29,111.89,0,0.746
17584,5614,2755,2,53,20250531,2025-05-31,5000.0,3912.06,240.72,123.66,65.24,0,117.36,0,0.7824
17585,5614,2755,2,53,20250630,2025-06-30,5000.0,4023.56,275.02,231.95,68.43,0,120.71,0,0.8047
17586,5614,2755,2,53,20250731,2025-07-31,5000.0,4162.4,488.76,420.3,70.38,0,124.87,0,0.8325
17587,5614,2755,2,53,20250831,2025-08-31,5000.0,4280.55,562.2,555.87,72.81,39,128.42,0,0.8561
17588,5614,2755,2,53,20250930,2025-09-30,5000.0,4400.17,249.95,205.2,74.87,0,132.01,0,0.88
17589,5614,2755,2,53,20251031,2025-10-31,5000.0,4525.99,429.15,380.29,76.97,0,135.78,0,0.9052
17590,5614,2755,2,53,20251130,2025-11-30,5000.0,4744.58,289.74,150.31,79.17,0,142.34,0,0.9489
17591,5614,2755,2,53,20251231,2025-12-31,5000.0,4816.75,209.03,219.86,82.99,0,144.5,0,0.9633
17592,5616,2756,6,219,20230131,2023-01-31,7500.0,247.09,480.13,469.72,4.07,0,10.0,5,0.0329
17593,5616,2756,6,219,20230228,2023-02-28,7500.0,415.85,267.88,142.44,4.32,39,12.48,30,0.0554
17594,5616,2756,6,219,20230331,2023-03-31,7500.0,462.84,430.44,390.73,7.27,0,13.89,0,0.0617
17595,5616,2756,6,219,20230430,2023-04-30,7500.0,1211.79,1724.85,983.99,8.1,0,36.35,0,0.1616
17596,5616,2756,6,219,20230531,2023-05-31,7500.0,1553.57,818.06,536.48,21.2,39,46.61,0,0.2071
17597,5616,2756,6,219,20230630,2023-06-30,7500.0,1685.05,540.59,465.28,27.17,29,50.55,0,0.2247
17598,5616,2756,6,219,20230731,2023-07-31,7500.0,2056.69,686.22,373.05,29.47,29,61.7,0,0.2742
17599,5616,2756,6,219,20230831,2023-08-31,7500.0,2147.71,216.41,161.37,35.98,0,64.43,0,0.2864
17600,5616,2756,6,219,20230930,2023-09-30,7500.0,2422.48,477.66,240.46,37.57,0,72.67,5,0.323
17601,5616,2756,6,219,20231031,2023-10-31,7500.0,2826.19,792.1,459.77,42.37,29,84.79,0,0.3768
17602,5616,2756,6,219,20231130,2023-11-30,7500.0,2961.84,204.67,118.45,49.43,0,88.86,90,0.3949
17603,5616,2756,6,219,20231231,2023-12-31,7500.0,3019.81,240.56,263.4,51.81,29,90.59,5,0.4026
17604,5616,2756,6,219,20240131,2024-01-31,7500.0,3401.59,866.2,537.24,52.82,0,102.05,0,0.4535
17605,5616,2756,6,219,20240229,2024-02-29,7500.0,3623.34,1470.78,1308.53,59.5,0,108.7,0,0.4831
17606,5616,2756,6,219,20240331,2024-03-31,7500.0,3692.28,682.65,677.09,63.38,0,110.77,0,0.4923
17607,5616,2756,6,219,20240430,2024-04-30,7500.0,4064.65,631.31,323.52,64.58,0,121.94,5,0.542
17608,5616,2756,6,219,20240531,2024-05-31,7500.0,4256.57,336.39,215.57,71.1,0,127.7,0,0.5675
17609,5616,2756,6,219,20240630,2024-06-30,7500.0,4455.52,463.51,339.01,74.45,0,133.67,0,0.5941
17610,5616,2756,6,219,20240731,2024-07-31,7500.0,4625.42,149.07,86.11,77.93,29,138.76,30,0.6167
17611,5616,2756,6,219,20240831,2024-08-31,7500.0,4888.09,283.29,140.52,80.91,39,146.64,0,0.6517
17612,5616,2756,6,219,20240930,2024-09-30,7500.0,5124.76,805.08,692.91,85.5,39,153.74,0,0.6833
17613,5616,2756,6,219,20241031,2024-10-31,7500.0,5252.48,406.17,368.09,89.64,0,157.57,0,0.7003
17614,5616,2756,6,219,20241130,2024-11-30,7500.0,5387.51,260.08,216.93,91.87,0,161.63,0,0.7183
17615,5616,2756,6,219,20241231,2024-12-31,7500.0,5546.6,214.96,189.11,94.24,39,166.4,5,0.7395
17616,5616,2756,6,219,20250131,2025-01-31,7500.0,5658.29,173.65,187.98,97.02,29,169.75,0,0.7544
17617,5616,2756,6,219,20250228,2025-02-28,7500.0,5852.63,158.93,92.56,98.97,29,175.58,0,0.7804
17618,5616,2756,6,219,20250331,2025-03-31,7500.0,6118.03,266.06,132.04,102.37,29,183.54,0,0.8157
17619,5616,2756,6,219,20250430,2025-04-30,7500.0,6241.76,585.86,598.14,107.01,29,187.25,0,0.8322
17620,5616,2756,6,219,20250531,2025-05-31,7500.0,6386.21,95.05,98.78,109.18,39,191.59,0,0.8515
17621,5616,2756,6,219,20250630,2025-06-30,7500.0,6682.49,768.15,622.58,111.71,39,200.47,0,0.891
17622,5616,2756,6,219,20250731,2025-07-31,7500.0,6977.36,504.87,326.89,116.89,0,209.32,90,0.9303
17623,5616,2756,6,219,20250831,2025-08-31,7500.0,7171.43,445.64,402.62,122.05,29,215.14,0,0.9562
17624,5616,2756,6,219,20250930,2025-09-30,7500.0,7875.0,1397.51,773.91,125.44,0,236.25,0,1.05
17625,5616,2756,6,219,20251031,2025-10-31,7500.0,7875.0,837.84,500.77,137.75,0,236.25,15,1.05
17626,5616,2756,6,219,20251130,2025-11-30,7500.0,7875.0,765.7,419.53,137.75,39,236.25,0,1.05
17627,5616,2756,6,219,20251231,2025-12-31,7500.0,7875.0,350.73,240.25,137.75,0,236.25,0,1.05
17628,5619,2756,6,226,20230131,2023-01-31,10000.0,4686.77,765.63,736.1,80.06,0,140.6,0,0.4687
17629,5619,2756,6,226,20230228,2023-02-28,10000.0,4764.63,210.59,214.71,81.98,0,142.94,0,0.4765
17630,5619,2756,6,226,20230331,2023-03-31,10000.0,4838.52,100.75,110.2,83.34,0,145.16,0,0.4839
17631,5619,2756,6,226,20230430,2023-04-30,10000.0,5307.14,842.41,458.42,84.63,0,159.21,0,0.5307
17632,5619,2756,6,226,20230531,2023-05-31,10000.0,5448.72,461.1,441.35,92.83,29,163.46,15,0.5449
17633,5619,2756,6,226,20230630,2023-06-30,10000.0,5831.25,1704.83,1417.6,95.31,0,174.94,0,0.5831
17634,5619,2756,6,226,20230731,2023-07-31,10000.0,6159.2,621.09,395.15,102.0,0,184.78,0,0.6159
17635,5619,2756,6,226,20230831,2023-08-31,10000.0,6309.58,384.22,341.57,107.73,0,189.29,0,0.631
17636,5619,2756,6,226,20230930,2023-09-30,10000.0,6517.09,197.86,139.73,110.37,39,195.51,0,0.6517
17637,5619,2756,6,226,20231031,2023-10-31,10000.0,6918.17,819.95,561.86,113.99,29,207.55,0,0.6918
17638,5619,2756,6,226,20231130,2023-11-30,10000.0,7307.61,571.23,341.81,121.01,39,219.23,0,0.7308
17639,5619,2756,6,226,20231231,2023-12-31,10000.0,7509.2,569.12,534.35,127.82,39,225.28,0,0.7509
17640,5619,2756,6,226,20240131,2024-01-31,10000.0,7661.28,863.76,843.02,131.35,0,229.84,0,0.7661
17641,5619,2756,6,226,20240229,2024-02-29,10000.0,7852.3,152.33,95.33,134.01,0,235.57,0,0.7852
17642,5619,2756,6,226,20240331,2024-03-31,10000.0,8170.83,490.74,309.55,137.35,0,245.12,0,0.8171
17643,5619,2756,6,226,20240430,2024-04-30,10000.0,8409.43,105.73,49.05,142.92,39,252.28,0,0.8409
17644,5619,2756,6,226,20240531,2024-05-31,10000.0,8616.45,372.69,351.76,147.09,39,258.49,0,0.8616
17645,5619,2756,6,226,20240630,2024-06-30,10000.0,8843.58,98.75,61.34,150.72,39,265.31,0,0.8844
17646,5619,2756,6,226,20240731,2024-07-31,10000.0,8924.73,925.52,999.06,154.69,0,267.74,0,0.8925
17647,5619,2756,6,226,20240831,2024-08-31,10000.0,9199.93,321.09,202.0,156.11,0,276.0,15,0.92
17648,5619,2756,6,226,20240930,2024-09-30,10000.0,9367.49,217.53,210.89,160.92,0,281.02,0,0.9367
17649,5619,2756,6,226,20241031,2024-10-31,10000.0,9629.94,204.23,105.64,163.85,0,288.9,0,0.963
17650,5619,2756,6,226,20241130,2024-11-30,10000.0,9822.06,103.44,79.76,168.44,0,294.66,0,0.9822
17651,5619,2756,6,226,20241231,2024-12-31,10000.0,10074.14,1578.18,1497.91,171.8,0,302.22,0,1.0074
17652,5619,2756,6,226,20250131,2025-01-31,10000.0,10223.03,549.84,577.16,176.21,0,306.69,30,1.0223
17653,5619,2756,6,226,20250228,2025-02-28,10000.0,10450.75,129.42,80.52,178.82,0,313.52,0,1.0451
17654,5619,2756,6,226,20250331,2025-03-31,10000.0,10500.0,269.12,186.97,182.8,0,315.0,0,1.05
17655,5619,2756,6,226,20250430,2025-04-30,10000.0,10500.0,94.4,77.13,183.66,0,315.0,0,1.05
17656,5619,2756,6,226,20250531,2025-05-31,10000.0,10500.0,239.51,203.66,183.66,0,315.0,0,1.05
17657,5619,2756,6,226,20250630,2025-06-30,10000.0,10500.0,170.02,185.36,183.66,0,315.0,60,1.05
17658,5619,2756,6,226,20250731,2025-07-31,10000.0,10500.0,215.25,100.5,183.66,0,315.0,0,1.05
17659,5619,2756,6,226,20250831,2025-08-31,10000.0,10500.0,550.32,424.75,183.66,29,315.0,0,1.05
17660,5619,2756,6,226,20250930,2025-09-30,10000.0,10500.0,230.77,238.37,183.66,0,315.0,30,1.05
17661,5619,2756,6,226,20251031,2025-10-31,10000.0,10500.0,898.88,649.17,183.66,0,315.0,0,1.05
17662,5619,2756,6,226,20251130,2025-11-30,10000.0,10500.0,903.15,589.54,183.66,0,315.0,5,1.05
17663,5619,2756,6,226,20251231,2025-12-31,10000.0,10500.0,288.25,286.3,183.66,39,315.0,5,1.05
17664,5629,2761,2,51,20250531,2025-05-31,7500.0,1741.32,285.02,261.23,29.03,29,52.24,15,0.2322
17665,5629,2761,2,51,20250630,2025-06-30,7500.0,2020.33,555.53,306.97,30.46,0,60.61,0,0.2694
17666,5629,2761,2,51,20250731,2025-07-31,7500.0,2075.94,74.78,54.51,35.34,0,62.28,5,0.2768
17667,5629,2761,2,51,20250831,2025-08-31,7500.0,2224.23,640.18,557.2,36.31,29,66.73,0,0.2966
17668,5629,2761,2,51,20250930,2025-09-30,7500.0,2426.71,708.21,544.64,38.91,0,72.8,0,0.3236
17669,5629,2761,2,51,20251031,2025-10-31,7500.0,2508.8,110.53,70.89,42.45,0,75.26,0,0.3345
17670,5629,2761,2,51,20251130,2025-11-30,7500.0,2688.65,624.55,488.58,43.88,0,80.66,0,0.3585
17671,5629,2761,2,51,20251231,2025-12-31,7500.0,3041.91,601.36,295.12,47.03,0,91.26,5,0.4056
17672,5639,2767,3,98,20230131,2023-01-31,20000.0,3288.76,746.68,435.4,51.19,0,98.66,0,0.1644
17673,5639,2767,3,98,20230228,2023-02-28,20000.0,3333.71,362.36,374.95,57.53,0,100.01,5,0.1667
17674,5639,2767,3,98,20230331,2023-03-31,20000.0,3533.59,1306.97,1165.4,58.31,0,106.01,0,0.1767
